DateTime,Month,Day,Hour,Minute,Detection
2020-04-30 16:21:57,4,30,16,21,1
2020-04-30 16:22:58,4,30,16,22,1
2020-04-30 16:26:41,4,30,16,26,1
2020-04-30 16:28:55,4,30,16,28,1
2020-04-30 16:30:00,4,30,16,30,1
2020-04-30 16:33:52,4,30,16,33,1
2020-04-30 16:37:10,4,30,16,37,1
2020-04-30 16:40:16,4,30,16,40,1
2020-04-30 16:54:10,4,30,16,54,1
2020-04-30 16:56:18,4,30,16,56,1
2020-04-30 16:59:46,4,30,16,59,1
2020-04-30 17:07:07,4,30,17,7,1
2020-04-30 17:12:27,4,30,17,12,1
2020-04-30 17:21:18,4,30,17,21,1
2020-04-30 17:48:20,4,30,17,48,1
2020-04-30 18:15:04,4,30,18,15,1
2020-04-30 18:19:49,4,30,18,19,1
2020-04-30 18:45:47,4,30,18,45,1
2020-04-30 18:59:17,4,30,18,59,1
2020-04-30 19:04:49,4,30,19,4,1
2020-04-30 19:26:07,4,30,19,26,1
2020-04-30 19:32:22,4,30,19,32,1
2020-04-30 19:45:05,4,30,19,45,1
2020-04-30 19:46:13,4,30,19,46,1
2020-04-30 19:57:44,4,30,19,57,1
2020-04-30 20:01:47,4,30,20,1,1
2020-04-30 20:35:08,4,30,20,35,1
2020-04-30 20:52:21,4,30,20,52,1
2020-04-30 20:55:49,4,30,20,55,1
2020-04-30 20:57:09,4,30,20,57,1
2020-04-30 21:01:08,4,30,21,1,1
2020-04-30 21:01:50,4,30,21,1,1
2020-04-30 21:03:19,4,30,21,3,1
2020-04-30 21:04:34,4,30,21,4,1
2020-04-30 21:45:22,4,30,21,45,1
2020-04-30 22:05:13,4,30,22,5,1
2020-04-30 22:21:36,4,30,22,21,1
2020-04-30 22:26:54,4,30,22,26,1
2020-04-30 22:27:20,4,30,22,27,1
2020-04-30 22:29:33,4,30,22,29,1
2020-04-30 23:07:17,4,30,23,7,1
2020-04-30 23:09:16,4,30,23,9,1
2020-04-30 23:24:33,4,30,23,24,1
2020-05-01 03:07:58,5,1,3,7,1
2020-05-01 07:43:31,5,1,7,43,1
2020-05-01 08:12:17,5,1,8,12,1
2020-05-01 08:19:50,5,1,8,19,1
2020-05-01 08:30:53,5,1,8,30,1
2020-05-01 08:32:15,5,1,8,32,1
2020-05-01 09:16:20,5,1,9,16,1
2020-05-01 09:38:19,5,1,9,38,1
2020-05-01 10:08:29,5,1,10,8,1
2020-05-01 10:25:51,5,1,10,25,1
2020-05-01 10:31:41,5,1,10,31,1
2020-05-01 10:38:37,5,1,10,38,1
2020-05-01 11:21:26,5,1,11,21,1
2020-05-01 11:22:51,5,1,11,22,1
2020-05-01 11:24:15,5,1,11,24,1
2020-05-01 11:51:32,5,1,11,51,1
2020-05-01 11:52:31,5,1,11,52,1
2020-05-01 11:58:52,5,1,11,58,1
2020-05-01 12:05:14,5,1,12,5,1
2020-05-01 12:12:32,5,1,12,12,1
2020-05-01 12:14:12,5,1,12,14,1
2020-05-01 12:16:07,5,1,12,16,1
2020-05-01 12:17:23,5,1,12,17,1
2020-05-01 12:18:23,5,1,12,18,1
2020-05-01 12:19:23,5,1,12,19,1
2020-05-01 12:20:23,5,1,12,20,1
2020-05-01 12:22:26,5,1,12,22,1
2020-05-01 12:23:40,5,1,12,23,1
2020-05-01 12:24:39,5,1,12,24,1
2020-05-01 12:25:39,5,1,12,25,1
2020-05-01 12:26:55,5,1,12,26,1
2020-05-01 12:27:54,5,1,12,27,1
2020-05-01 12:48:55,5,1,12,48,1
2020-05-01 12:49:56,5,1,12,49,1
2020-05-01 12:56:50,5,1,12,56,1
2020-05-01 14:04:05,5,1,14,4,1
2020-05-01 14:06:14,5,1,14,6,1
2020-05-01 14:29:18,5,1,14,29,1
2020-05-01 14:32:50,5,1,14,32,1
2020-05-01 15:09:51,5,1,15,9,1
2020-05-01 15:53:24,5,1,15,53,1
2020-05-01 16:40:44,5,1,16,40,1
2020-05-01 16:41:46,5,1,16,41,1
2020-05-01 16:56:47,5,1,16,56,1
2020-05-01 17:01:33,5,1,17,1,1
2020-05-01 17:07:02,5,1,17,7,1
2020-05-01 17:25:54,5,1,17,25,1
